Page,Date,Post Text,Media Type,Likes,Comments,Shares,Media Link
3Dadept,2024-01-07,"[🗣 The November/December edition of hashtag#3DADEPTMag is out!! 🚨🚨] – 📌 LINK in the FIRST comment! 📌 2023 was a lot. we've done our best to describe it here 👇✨ Exclusive features ✨2023: hashtag#AdditiveManufacturing, for better or worse (Part 1)From financially stressful conditions, applications covered, to small details of growth, 2023 was a lot. This review explains the good and the bad of this year – as well as what we should keep in mind to grow. 10 technology highlights of 2023 that shaped the Additive Manufacturing world (Part 2)Discover 10 important technology highlights that have marked this year. Hopefully, they will provide some food for thought on how you should approach 2024. Opinion: 5 reasons why you should invest in trade mediaReflection regarding the role of hashtag#trademedia is of paramount importance with the growing number of newcomers that turn stealth mode off in the AM industry.Business: Lease? Buy? Subscribe? The pros and cons of different acquisition models of industrial 3D printing equipment.Once you know Additive Manufacturing is the right path for you, the next step can be quite intimidating. What’s most intimidating here is the cost consideration that appears at many levels of the decision-making process. With contributions from Dimanex & 3DPRINTUKSoftware | Identifying defects in metal 3D-printed parts can lead to up to 70% savings in production costs. Materialise explains how and why. (With insights from Gilles Claeys) Careers: Lack of female engineers: why are we still having the conversation?With reports of only 18% of women in engineering roles in Germany, just under 9% in the US and around 16% in the UK, the question repeatedly being asked is whether the industry is doing enough to encourage females into the engineering profession? Susan Brownlow speaks to Sophie Dubiez-Le Goff, PhD and Elena Bernardo Quejido from Linde, to get their perspectives. Newcomers | 12 hashtag#3dprinting ventures that turned stealth mode off in 2023EdgeCloudLink (ECL), Outokumpu, Evove, JPB SYSTEME , SAEKI, 3DBioFibR Inc., flō Optics, Additive Appearance, Pelagus 3D, ArcelorMittal, @Forivory, Metafold 3DEvents: Key takeaways from partner events in 2023 and a glimpse into 2024To help you prepare for next year, we have asked a few partner events to share the highlights of their 2023 event and what will make their event worthy to be attended in 2024.Insights from Formnext - Where ideas take shape (Sascha F. Wenzler), AMUG (Additive Manufacturing Users Group) Shannon VanDeren (AMUG 🦕)), @MILAM  ( Nicholas L.), MedtecLIVE (Christopher Boss), Additive Manufacturing Strategies (Michael Molitch-Hou), the The Advanced Materials Show ( Lana Mercer).  ACCESS the digital mag here 👉 : https://lnkd.in/enbWNzhZ



…see more",Video,23,0,4 reposts,None
3Dadept,2024-03-07,"🗣️ Happening TODAY!!!! 🚨🚨 In less than one hour ⏱️ , Dr. Melissa Orme from Boeing and William Haddad from Collins Aerospace will be talking about the billion-dollar industry that is space and the challenges space ventures need to overcome to place satellites, probes, landers, telescopes or even spacecraft in orbit using hashtag#additivemanufacturing.There are 10 PLACES left here 👉 https://rb.gy/m9hbns



…see more",Image,6,0,1 repost,None
3Dadept,2024-02-07,"To drive the billion-dollar industry that is hashtag#space, space ventures need to overcome several challenges to place satellites, probes, landers, telescopes or even spacecraft in orbit. At the technological level, hashtag#AdditiveManufacturing has proven its capability to alter the landscape of designing and producing launchers and space systems. But how far can we go with the technology?The first session of hashtag#AdditiveTalks ambitions to discuss this topic with key insights from Boeing's Dr. Melissa Orme and Collins Aerospace's William Haddad. Save your spot below to join them 👇hashtag#space hashtag#additivemanufacturing https://lnkd.in/eC2bag2u



…see more",Article,4,0,2 reposts,https://3dadept.com/additive-talks-new-space-am-current-applications-driving-industrialization-technological-challenges/
3Dadept,2024-03-07,"“We’ve been working on the most important aspect for copper-printing, the LMM binder system, for about a year. With the first furnace runs, we have achieved an impressive, isotropic 92% of the electrical and thermal conductivity of conventionally produced copper. The total time in the sintering furnace was optimized to below 12 hours,” Incus GmbH explains. Read more 👇hashtag#additivemanufacturing hashtag#purecopper https://lnkd.in/evVx9dNw



…see more",Article,46,0,2 reposts,https://3dadept.com/incus-expands-its-material-portfolio-with-99-9-pure-copper/
3Dadept,2024-03-07,"Described as a first-to-market, 3D Systems Corporation’ new solution for jetted, monolithic (one-piece) dentures utilizes multiple materials to deliver a “durable, long-wear, aesthetically beautiful prosthetic” to the patient. Discover more about the properties of this hashtag#denture solution below. 👇 Mentions: Glidewell Dental - Stephenie Goddard - hashtag#dental hashtag#3dprinting https://lnkd.in/ev3GWZDE



…see more",Article,13,0,0,https://3dadept.com/dental-3d-printing-3d-systems-launches-multi-material-one-piece-jetted-denture-solution/
3Dadept,2023-12-07,Want to know more about hashtag#electroplating? Check this out 👇,Article,0,0,0,https://3dadept.com/whats-electroplating-and-when-should-we-use-it-for-3d-printed-parts/
3Dadept,2024-03-07,"BMW Group engineers have transferred their hashtag#automotive hashtag#engineering expertise directly to hashtag#Bobsleigh. The geometry of the spike plates is developed using software and automatically aligned with the topography of the individual shoes, which was recorded by a hashtag#3dscanner. The spike plates are then printed by a hashtag#laserwelding the corresponding metal powder together layer by layer. Read more below  👇hashtag#additivemanufacturing https://lnkd.in/eSWiR8aG



…see more",Article,7,0,1 repost,https://3dadept.com/when-bmw-group-leverages-its-3d-printing-automotive-expertise-to-produce-spike-plates/
3Dadept,2024-03-07,"We continue to see the potential of Fraunhofer IGD's Cuttlefish® hashtag#3dprinter driver. Occularists who use the research institute’s requisite hashtag#software and printer driver, can produce tailor-made ocular hashtag#prostheses - with support from Ocupeye. hashtag#3dprinting Mentions: Johann Reinhard - Moorfields Eye Hospital, London hashtag#healthcare https://lnkd.in/eup6yMQP



…see more",Article,7,0,0,https://3dadept.com/fraunhofer-igd-technology-can-deliver-computer-generated-3d-printed-eye-prostheses/
3Dadept,2023-06-07,"This partnership aims to develop a comprehensive solution that encompasses both the sourcing of metal powders and the accessibility of validated printing parameters. Read more on the collaboration between qualloy and AddiMap - The AM Platform from Rosswag Engineering. hashtag#additivemanufacturing Yannik Wilkens Gregor Graf hashtag#powder hashtag#metal hashtag#LPBFhttps://lnkd.in/eeX9TDTh



…see more",Unknown,5,0,0,None
3Dadept,2024-03-07,"This title looks like the beginning of a Sci-Fi book but it is not. Researchers from Australia-based RMIT University have developed a new hashtag#metamaterial – a term used to describe an artificial material with unique properties not observed in nature – from common hashtag#titanium alloy.Tests show it’s 50% stronger than the next strongest alloy of similar density used in hashtag#aerospace applications. Read more 👇hashtag#additivemanufacturing Ma Qian hashtag#laserpowderbedfusionhttps://lnkd.in/e7-e8iUY



…see more",Article,4,0,0,https://3dadept.com/rmit-develops-a-3d-printed-metamaterial-with-properties-not-normally-seen-in-nature/
3Dadept,2024-02-07,"Production at the new site is scheduled to begin this April. Read more about the company's range of hashtag#technologies. 👇hashtag#additivemanufacturing hashtag#foam hashtag#casting Skuld LLChttps://lnkd.in/eYX-XHT9



…see more",Article,6,0,0,https://3dadept.com/skuld-opens-new-facility-for-producing-parts-beyond-additive-manufacturing/
3Dadept,2024-03-07,"Nexa3D, the ultrafast hashtag#polymer hashtag#3dprinting OEM, has recently unveiled three new hashtag#materials: Rodin® Denture Base 2.0, Rodin® Surgical Guide 2.0 as well as Rodin® Splint 2.0 manufactured by Pac-Dent, an expert in dental solutions. Compatible with Nexa3D’s XiP desktop hashtag#printer, the new materials would enable surgical and restorative applications for labs and practices. Read more below 👇Mention: @Ryan Solozano - hashtag#resin CAD-Ray and Harris Discount Dental Supply https://lnkd.in/evgjgP47



…see more",Article,1,0,0,https://3dadept.com/nexa3d-adds-three-new-resin-3d-printing-materials-to-its-portfolio/
3Dadept,2024-03-07,"On the heels of its partnership with Xaar, machine manufacturer Quantica embarks on a new collaboration that will improve the accessibility of its NovoJet technology, unveiled at Formnext 2023. The new partnership is signed with ImageXpert and focuses on 3 key aspects. Read more below 👇 Mentions: Paul Best - Ramon Borrell - Shahzad Khan, PhD - @Marcus Muellerhashtag#materialjetting hashtag#inkjet3dprinting hashtag#multimaterial hashtag#3dprintinghttps://lnkd.in/e_JkuqnN



…see more",Article,21,0,2 reposts,https://3dadept.com/quantica-and-imagexpert-partner-to-provide-an-advanced-solution-for-material-jetting/
3Dadept,2024-02-07,"Eyes set on Japan for 3DEO - thanks to a strategic investment from the Development Bank of Japan Inc. (DBJ) and Seiko Epson Corporation (EPSON). hashtag#business hashtag#metal hashtag#3dprinting hashtag#funds Matthew Petros - Payman Torabihttps://lnkd.in/eK7qDWBX



…see more",Article,14,0,2 reposts,https://3dadept.com/epson-and-development-bank-of-japan-invest-in-metal-3d-printing-company-3deo/
3Dadept,2024-03-07,"For those who are not familiar with the financial jargon, please note that a ""rights issue"" is when a company offers its existing shareholders the opportunity to buy new shares at a discounted price to raise additional capital. This is a common method for companies to raise funds without seeking external investors. That's exactly what Massivit 3D Printing Technologies Ltd. did and here is the result. 👇Mention: Yecheskel Yaron hashtag#additivemanufacturing hashtag#largeformat hashtag#3dprintinghttps://lnkd.in/emyXH2wj



…see more",Article,5,0,1 repost,https://3dadept.com/3d-printing-company-massivit-secures-usd-4-95-million-through-rights-issue/
3Dadept,2024-02-07,"Curiteva, Inc.  has been granted an FDA 510(k) clearance for the Inspire 3D Printed Trabecular PEEK Lumbar Interbody Fusion System – which can be used in anterior, transforaminal, posterior, and lateral lumbar interbody fusion procedures. This is the second clearance the company receives for one of its solutions.hashtag#3dprinting hashtag#healthcare hashtag#implants Chad Falciani - Mike Englishhttps://lnkd.in/exy-rkfF



…see more",Article,38,0,1 repost,https://3dadept.com/curiveta-receives-fda-clearance-for-the-inspire-3d-printed-trabecular-peek-lumbar-interbody-fusion-system/
3Dadept,2024-02-07,"To help the industry prepare for the 2024 edition of Additive Manufacturing Strategies, we asked Michael Molitch-Hou, Editor-in-Chief of 3DPrint.com, to share the highlights of their 2023 event and what will make their event worthy to be attended in 2024. Have a look below 👇hashtag#additivemanufacturing hashtag#event Organized by AM Research & 3DPrint.com https://lnkd.in/dheFwKyX



…see more",Article,10,0,2 reposts,https://3dadept.com/additive-manufacturing-strategies-what-happened-in-2023-a-glimpse-into-2024/
