Page,Date,Post Text,Media Type,Likes,Comments,Shares,Media Link
3Dadept,2024-01-11,"[🗣 The November/December edition of hashtag#3DADEPTMag is out!! 🚨🚨] – 📌 LINK in the FIRST comment! 📌 2023 was a lot. we've done our best to describe it here 👇✨ Exclusive features ✨2023: hashtag#AdditiveManufacturing, for better or worse (Part 1)From financially stressful conditions, applications covered, to small details of growth, 2023 was a lot. This review explains the good and the bad of this year – as well as what we should keep in mind to grow. 10 technology highlights of 2023 that shaped the Additive Manufacturing world (Part 2)Discover 10 important technology highlights that have marked this year. Hopefully, they will provide some food for thought on how you should approach 2024. Opinion: 5 reasons why you should invest in trade mediaReflection regarding the role of hashtag#trademedia is of paramount importance with the growing number of newcomers that turn stealth mode off in the AM industry.Business: Lease? Buy? Subscribe? The pros and cons of different acquisition models of industrial 3D printing equipment.Once you know Additive Manufacturing is the right path for you, the next step can be quite intimidating. What’s most intimidating here is the cost consideration that appears at many levels of the decision-making process. With contributions from Dimanex & 3DPRINTUKSoftware | Identifying defects in metal 3D-printed parts can lead to up to 70% savings in production costs. Materialise explains how and why. (With insights from Gilles Claeys) Careers: Lack of female engineers: why are we still having the conversation?With reports of only 18% of women in engineering roles in Germany, just under 9% in the US and around 16% in the UK, the question repeatedly being asked is whether the industry is doing enough to encourage females into the engineering profession? Susan Brownlow speaks to Sophie Dubiez-Le Goff, PhD and Elena Bernardo Quejido from Linde, to get their perspectives. Newcomers | 12 hashtag#3dprinting ventures that turned stealth mode off in 2023EdgeCloudLink (ECL), Outokumpu, Evove, JPB SYSTEME , SAEKI, 3DBioFibR Inc., flō Optics, Additive Appearance, Pelagus 3D, ArcelorMittal, @Forivory, Metafold 3DEvents: Key takeaways from partner events in 2023 and a glimpse into 2024To help you prepare for next year, we have asked a few partner events to share the highlights of their 2023 event and what will make their event worthy to be attended in 2024.Insights from Formnext - Where ideas take shape (Sascha F. Wenzler), AMUG (Additive Manufacturing Users Group) Shannon VanDeren (AMUG 🦕)), @MILAM  ( Nicholas L.), MedtecLIVE (Christopher Boss), Additive Manufacturing Strategies (Michael Molitch-Hou), the The Advanced Materials Show ( Lana Mercer).  ACCESS the digital mag here 👉 : https://lnkd.in/enbWNzhZ



…see more",Video,23,0,4 reposts,None
3Dadept,2024-02-11,"In the article below, Stephanie G. described how a lightweight electric commercial car chassis optimized for performance is built using wire arc additive manufacturing ( hashtag#WAAM). A novel stream-lined design framework combined with hashtag#additivemanufacturing helps to reduce the product design, iteration and validation cycles by a factor of >120. Read more below 👇 hashtag#electricvehicles hashtag#automotive https://lnkd.in/ehgMVHjG



…see more",Article,5,0,1 repost,https://3dadept.com/electric-vehicle-chassis-built-with-wire-arc-additive-manufacturing/
3Dadept,2024-02-11,"PostProcess Technologies, a manufacturer of automated post-processing solutions for hashtag#additivemanufacturing (AM), has added two solutions to its lineup of automated, intelligent hashtag#postprocessing solutions: DEMI X 520 for Resin Removal™ and DEMI X 520 for Dental Resin Removal™. Check out their key specifications 👇https://lnkd.in/e5gaM92r



…see more",Article,15,0,1 repost,https://3dadept.com/postprocess-launches-new-demi-x-520-resin-removal-solutions-for-automated-post-processing-of-3d-printed-parts/
3Dadept,2024-03-11,"Described as a first-to-market, 3D Systems Corporation’ new solution for jetted, monolithic (one-piece) dentures utilizes multiple materials to deliver a “durable, long-wear, aesthetically beautiful prosthetic” to the patient. Discover more about the properties of this hashtag#denture solution below. 👇 Mentions: Glidewell Dental - Stephenie Goddard - hashtag#dental hashtag#3dprinting https://lnkd.in/ev3GWZDE



…see more",Article,13,0,0,https://3dadept.com/dental-3d-printing-3d-systems-launches-multi-material-one-piece-jetted-denture-solution/
3Dadept,2023-06-11,"This partnership aims to develop a comprehensive solution that encompasses both the sourcing of metal powders and the accessibility of validated printing parameters. Read more on the collaboration between qualloy and AddiMap - The AM Platform from Rosswag Engineering. hashtag#additivemanufacturing Yannik Wilkens Gregor Graf hashtag#powder hashtag#metal hashtag#LPBFhttps://lnkd.in/eeX9TDTh



…see more",Unknown,5,0,0,None
3Dadept,2024-02-11,"“With our hashtag#3dprinting technology, we are driving the commercialization of the space-travel industry. If you want to be successful in the space-travel industry today, you have to use additive manufacturing,” says Dr. Tobias Brune who is responsible for the hashtag#additivemanufacturing business at TRUMPF. Designers use additive manufacturing to combine entire assemblies into a single component. This saves weight and reduces complexity. Every gram saved reduces fuel costs. What’s more, the less complex components reduce the cost of safety tests before the rocket launch and increase the probability of a successful mission in space.Mentions: The Exploration Company - Hélène Huby hashtag#space https://lnkd.in/ezBRR_s8



…see more",Article,14,0,1 repost,https://3dadept.com/the-exploration-company-explores-trumpfs-metal-3d-printing-capabilities-for-the-production-of-spacecraft-components/
3Dadept,2024-02-11,"In collaboration with ParaStruct GmbH, a company that specializes in converting mineral and biogenic waste streams into circular materials and components, hashtag#3dprinter manufacturer voxeljet AG used its hashtag#BinderJetting hashtag#3dprinting technology to process recyclable residual materials from the hashtag#construction industry. Read more below  👇hashtag#additivemanufacturing https://lnkd.in/e7kAWy4x



…see more",Article,13,0,1 repost,https://3dadept.com/new-test-confirms-binder-jetting-can-be-used-to-3d-print-recyclable-residual-materials-from-the-construction-industry/
3Dadept,2024-02-11,"If you remember, BCN3D Technologies introduced the VLM solution in 2022, a patented lithography-based 3D printing process that laminates thin layers of high-viscosity resins onto a transparent transfer film, producing high-performance parts rapidly and affordably....The official launch of @Supernova today is the sign that there is a market for high-viscosity resins and the company now intends to earn a couple of shares there. hashtag#newcomer hashtag#additivemanufacturing Roger Antunez - Marta Micó Martínez - Eric Pallarés García - Pol Domenech - hashtag#businesshttps://lnkd.in/epwWwsYw



…see more",Article,52,0,1 repost,https://3dadept.com/meet-supernova-the-new-company-born-out-of-bcn3ds-viscous-lithography-manufacturing-vlm-business-unit/
3Dadept,2024-03-11,"If we talk about the new Renault EV today, that’s because it features a range of hashtag#accessories that reinforce its cheery, mischievous character – some of them have been produced using hashtag#AdditiveManufacturing. Of the full range of 104 accessories, around 33 are ‘iconic’ accessories that will showcase or enhance the car’s design.hashtag#automotive hashtag#3dprinting Renault Group Luca de Meohttps://lnkd.in/eNyj_hqg



…see more",Article,10,0,2 reposts,https://3dadept.com/new-renault-5-e-tech-ev-features-3d-printed-decorative-clip-on-features/
3Dadept,2024-03-11,"Nexa3D, the ultrafast hashtag#polymer hashtag#3dprinting OEM, has recently unveiled three new hashtag#materials: Rodin® Denture Base 2.0, Rodin® Surgical Guide 2.0 as well as Rodin® Splint 2.0 manufactured by Pac-Dent, an expert in dental solutions. Compatible with Nexa3D’s XiP desktop hashtag#printer, the new materials would enable surgical and restorative applications for labs and practices. Read more below 👇Mention: @Ryan Solozano - hashtag#resin CAD-Ray and Harris Discount Dental Supply https://lnkd.in/evgjgP47



…see more",Article,1,0,0,https://3dadept.com/nexa3d-adds-three-new-resin-3d-printing-materials-to-its-portfolio/
3Dadept,2024-03-11,"🗣️ Happening TODAY!!!! 🚨🚨 In less than one hour ⏱️ , Dr. Melissa Orme from Boeing and William Haddad from Collins Aerospace will be talking about the billion-dollar industry that is space and the challenges space ventures need to overcome to place satellites, probes, landers, telescopes or even spacecraft in orbit using hashtag#additivemanufacturing.There are 10 PLACES left here 👉 https://rb.gy/m9hbns



…see more",Image,6,0,1 repost,None
3Dadept,2024-03-11,"The end of last year marked a turning point in Solvay’s journey as the specialty chemicals company’s shareholders agreed to the separation of Solvay into two independent companies. Syensqo is the independent company that will now integrate the company's hashtag#3dprinting division. Read more below 👇https://lnkd.in/ew8Mh4yd



…see more",Article,2,0,0,https://3dadept.com/solvay-spins-off-specialty-business-to-syensqo-which-will-now-integrate-its-3d-printing-division/?
